Date,Date_YMD,Status,Total,Andaman and Nicobar Islands,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Dadra and Nagar Haveli,Daman and Diu,Delhi,Goa,Gujarat,Haryana,Himachal Pradesh,Jammu and Kashmir,Jharkhand,Karnataka,Kerala,Lakshadweep,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Puducherry,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Uttar Pradesh,Uttarakhand,West Bengal,Ladakh
11-Aug-21,11-08-2021,Recovered,39127,1,2316,233,1098,51,1,148,0,0,47,63,28,17,138,114,26,1618,19411,10,14,6944,723,384,1012,78,869,98,45,21,178,1917,455,210,63,48,746,0
12-Aug-21,12-08-2021,Recovered,42156,0,1575,273,1310,47,10,146,0,0,41,76,28,13,239,164,29,1950,20723,8,9,8390,690,381,943,82,1177,59,55,18,244,1892,591,153,26,37,773,0
13-Aug-21,13-08-2021,Recovered,35759,2,1648,271,1169,53,10,163,1,0,84,101,27,32,247,112,19,1672,16856,5,37,5861,678,397,1002,81,1243,83,53,13,202,1887,609,288,44,40,749,0
14-Aug-21,14-08-2021,Recovered,37936,2,2075,323,969,52,2,144,1,0,39,120,18,23,197,156,34,1612,19104,5,8,5352,573,918,947,124,1198,108,40,11,217,1866,623,264,64,24,721,0
15-Aug-21,15-08-2021,Recovered,35936,2,1835,255,857,38,1,114,0,0,18,85,18,11,257,110,30,1611,20089,5,20,3710,573,278,1067,102,1043,85,39,13,213,1842,582,253,36,31,709,0
16-Aug-21,16-08-2021,Recovered,36871,0,1543,249,1014,42,3,224,0,0,73,96,13,18,334,135,13,1486,18542,6,16,5811,546,649,954,111,1167,86,48,44,147,1911,577,223,36,54,691,0
17-Aug-21,17-08-2021,Recovered,37143,0,1929,215,1012,30,5,156,1,0,30,103,22,20,284,153,33,1833,18556,6,10,5424,946,417,1034,137,1064,96,49,23,188,1917,569,172,24,41,637,0
18-Aug-21,18-08-2021,Recovered,39269,0,1815,220,1024,32,8,127,0,0,76,83,16,14,230,132,24,1558,18731,2,11,8196,578,418,1334,88,845,74,50,19,274,1908,449,202,34,29,660,0
19-Aug-21,19-08-2021,Recovered,36457,0,1697,240,779,24,6,74,0,0,2,59,22,18,366,126,25,1538,19296,3,16,5557,520,308,1130,89,1003,95,35,12,146,1892,453,84,35,20,781,0
20-Aug-21,20-08-2021,Recovered,36285,0,1695,217,734,21,5,75,1,0,46,114,14,16,401,126,25,1408,17142,7,8,6384,1570,276,1223,76,926,105,86,12,181,1887,494,184,23,24,767,0
21-Aug-21,21-08-2021,Recovered,38577,0,1535,209,658,30,5,108,1,0,48,111,16,18,336,126,20,1648,20846,9,14,5914,598,460,1050,108,979,112,89,11,163,1859,482,237,24,32,709,0
22-Aug-21,22-08-2021,Recovered,44103,1,1541,169,539,26,3007,60,0,0,56,91,17,14,310,100,41,1456,25586,3,6,4780,426,382,872,52,1078,121,46,20,116,1827,453,145,53,16,686,0
23-Aug-21,23-08-2021,Recovered,39553,0,1508,192,705,36,7,192,0,0,41,80,25,22,272,203,30,1442,21942,3,5,6795,554,434,499,87,1032,93,92,0,99,1863,427,197,18,24,628,0
24-Aug-21,24-08-2021,Recovered,34148,1,1715,136,532,19,2,102,0,0,114,79,25,21,257,123,19,1701,19349,1,5,4240,478,268,403,73,1035,103,46,41,96,1842,420,122,34,17,720,0
25-Aug-21,25-08-2021,Recovered,34248,3,1201,81,681,28,1,78,1,0,86,75,17,18,193,103,21,1668,20271,4,10,4380,411,352,375,62,721,76,55,15,180,1797,345,145,36,22,730,0
26-Aug-21,26-08-2021,Recovered,32925,3,1140,120,776,13,3,79,1,0,21,71,18,15,247,119,32,1206,18997,2,9,4736,352,362,513,84,764,66,32,17,79,1816,405,61,14,21,726,0
27-Aug-21,27-08-2021,Recovered,31343,1,903,164,739,11,4,81,0,0,62,95,14,16,293,76,14,1614,18573,5,10,3301,418,279,256,78,986,79,38,13,108,1793,417,114,27,32,719,0
