Date,Date_YMD,Status,Total,Andaman and Nicobar Islands,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Dadra and Nagar Haveli,Daman and Diu,Delhi,Goa,Gujarat,Haryana,Himachal Pradesh,Jammu and Kashmir,Jharkhand,Karnataka,Kerala,Lakshadweep,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Puducherry,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Uttar Pradesh,Uttarakhand,West Bengal,UN
20-Feb-22,20-02-2022,Deceased,206,0,3,0,2,0,1,0,0,0,4,3,9,3,3,0,0,18,92,0,2,6,4,0,1,0,17,1,9,4,0,3,0,0,7,1,13,0
21-Feb-22,21-02-2022,Deceased,232,0,1,0,2,0,1,1,0,0,4,0,6,6,1,1,0,21,128,0,2,4,1,3,0,0,15,0,11,7,0,1,0,0,2,3,11,0
22-Feb-22,22-02-2022,Deceased,280,0,2,0,2,0,1,0,0,0,1,3,4,4,8,0,0,29,130,0,2,47,3,2,3,0,10,0,7,3,0,8,1,0,0,1,9,0
23-Feb-22,23-02-2022,Deceased,301,0,2,0,2,0,1,0,0,0,3,2,5,4,7,1,0,21,188,0,2,23,0,0,2,1,9,0,3,3,0,4,0,0,10,1,7,0
24-Feb-22,24-02-2022,Deceased,304,0,2,0,0,0,0,1,0,0,6,1,8,8,1,0,0,19,212,0,3,19,1,0,4,0,0,0,2,2,1,4,1,0,1,2,6,0
25-Feb-22,25-02-2022,Deceased,255,0,2,0,1,0,0,1,0,0,2,2,5,4,1,0,0,15,177,0,2,12,3,2,3,0,7,0,7,0,0,3,0,0,1,1,4,0
26-Feb-22,26-02-2022,Deceased,243,0,3,0,0,0,1,2,0,0,2,0,2,4,1,0,0,19,181,0,1,8,1,2,0,1,4,2,1,0,0,2,0,0,3,0,3,0
27-Feb-22,27-02-2022,Deceased,118,0,1,0,0,0,0,1,0,0,3,1,2,2,4,0,0,17,62,0,0,2,2,1,1,0,8,0,0,2,1,1,0,0,3,1,3,0
28-Feb-22,28-02-2022,Deceased,180,0,1,0,0,0,0,1,0,0,0,20,2,6,1,0,0,14,110,0,0,4,1,0,1,0,7,0,4,0,0,1,0,0,3,3,1,0
01-Mar-22,01-03-2022,Deceased,223,0,2,0,0,0,0,0,0,0,4,1,2,1,1,0,0,7,168,0,2,5,0,0,1,1,8,0,6,0,0,2,0,0,10,0,2,0
02-Mar-22,02-03-2022,Deceased,142,0,0,0,1,0,0,1,0,0,1,3,1,4,0,0,0,12,96,0,1,0,1,2,0,0,6,0,5,2,0,3,0,0,2,1,0,0
03-Mar-22,03-03-2022,Deceased,201,0,0,0,0,0,0,1,0,0,3,0,1,1,0,0,0,10,161,0,2,12,0,1,2,0,0,0,1,1,0,1,0,0,2,2,0,0
04-Mar-22,04-03-2022,Deceased,289,0,0,0,0,0,0,0,0,0,4,1,0,2,0,1,0,6,254,0,0,9,0,1,1,1,6,0,1,0,0,1,0,0,1,0,0,0
05-Mar-22,05-03-2022,Deceased,158,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,124,0,1,10,1,1,1,0,7,0,0,2,0,1,0,0,4,0,0,0
06-Mar-22,06-03-2022,Deceased,66,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,44,0,0,3,1,2,1,0,3,0,1,1,0,3,0,0,0,0,2,0
07-Mar-22,07-03-2022,Deceased,108,0,0,0,0,0,0,1,0,0,3,1,2,4,1,0,0,5,83,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,1,1,0,0
08-Mar-22,08-03-2022,Deceased,145,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,8,111,0,0,5,0,1,1,0,0,0,1,0,0,2,0,0,9,0,1,0
09-Mar-22,09-03-2022,Deceased,104,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,88,0,0,0,1,0,0,0,1,0,0,2,1,2,0,0,1,1,1,0
10-Mar-22,10-03-2022,Deceased,255,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,7,227,0,0,4,0,1,1,0,1,0,1,1,1,2,0,0,0,1,2,0
11-Mar-22,11-03-2022,Deceased,88,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,73,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,4,0,2,0
12-Mar-22,12-03-2022,Deceased,45,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,31,0,0,2,0,0,1,0,3,0,0,1,1,0,0,0,0,0,0,0
13-Mar-22,13-03-2022,Deceased,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,2,2,3,0,3,0,0,1,0,0,0,0,0,0,1,0
14-Mar-22,14-03-2022,Deceased,99,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,4,78,0,0,1,0,1,0,0,4,0,1,0,1,1,0,0,2,0,1,0
15-Mar-22,15-03-2022,Deceased,98,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,72,0,0,4,0,0,1,0,0,0,12,0,0,0,0,0,0,0,1,0
16-Mar-22,16-03-2022,Deceased,60,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,50,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0
17-Mar-22,17-03-2022,Deceased,149,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,130,0,0,3,2,0,2,1,1,0,0,0,2,1,0,0,0,0,1,0
18-Mar-22,18-03-2022,Deceased,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,59,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19-Mar-22,19-03-2022,Deceased,129,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,118,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
20-Mar-22,20-03-2022,Deceased,31,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,24,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-22,21-03-2022,Deceased,33,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,2,24,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
22-Mar-22,22-03-2022,Deceased,62,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,52,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0
23-Mar-22,23-03-2022,Deceased,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
24-Mar-22,24-03-2022,Deceased,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,74,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25-Mar-22,25-03-2022,Deceased,4101,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,4,81,0,0,4007,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0
26-Mar-22,26-03-2022,Deceased,149,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,141,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
27-Mar-22,27-03-2022,Deceased,31,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28-Mar-22,28-03-2022,Deceased,32,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,25,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
29-Mar-22,29-03-2022,Deceased,34,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,22,0,0,0,0,0,3,1,1,0,0,1,0,0,0,1,0,0,0,0
30-Mar-22,30-03-2022,Deceased,28,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31-Mar-22,31-03-2022,Deceased,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
01-Apr-22,01-04-2022,Deceased,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,79,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
02-Apr-22,02-04-2022,Deceased,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
03-Apr-22,03-04-2022,Deceased,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
04-Apr-22,04-04-2022,Deceased,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Apr-22,05-04-2022,Deceased,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
06-Apr-22,06-04-2022,Deceased,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,32,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
07-Apr-22,07-04-2022,Deceased,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
08-Apr-22,08-04-2022,Deceased,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,75,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
09-Apr-22,09-04-2022,Deceased,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10-Apr-22,10-04-2022,Deceased,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Apr-22,11-04-2022,Deceased,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Apr-22,12-04-2022,Deceased,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
13-Apr-22,13-04-2022,Deceased,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Apr-22,14-04-2022,Deceased,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Apr-22,15-04-2022,Deceased,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
16-Apr-22,16-04-2022,Deceased,68,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,63,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Apr-22,17-04-2022,Deceased,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18-Apr-22,18-04-2022,Deceased,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19-Apr-22,19-04-2022,Deceased,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20-Apr-22,20-04-2022,Deceased,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
21-Apr-22,21-04-2022,Deceased,37,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
22-Apr-22,22-04-2022,Deceased,40,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Apr-22,23-04-2022,Deceased,30,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
24-Apr-22,24-04-2022,Deceased,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
25-Apr-22,25-04-2022,Deceased,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0
26-Apr-22,26-04-2022,Deceased,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Apr-22,27-04-2022,Deceased,17,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28-Apr-22,28-04-2022,Deceased,49,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,45,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Apr-22,29-04-2022,Deceased,41,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,36,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30-Apr-22,30-04-2022,Deceased,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-May-22,01-05-2022,Deceased,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0
02-May-22,02-05-2022,Deceased,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
03-May-22,03-05-2022,Deceased,54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-May-22,04-05-2022,Deceased,29,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
05-May-22,05-05-2022,Deceased,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
06-May-22,06-05-2022,Deceased,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
07-May-22,07-05-2022,Deceased,31,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
08-May-22,08-05-2022,Deceased,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-May-22,09-05-2022,Deceased,53,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10-May-22,10-05-2022,Deceased,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11-May-22,11-05-2022,Deceased,15,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
12-May-22,12-05-2022,Deceased,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
13-May-22,13-05-2022,Deceased,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-May-22,14-05-2022,Deceased,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15-May-22,15-05-2022,Deceased,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-May-22,16-05-2022,Deceased,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-May-22,17-05-2022,Deceased,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-May-22,18-05-2022,Deceased,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19-May-22,19-05-2022,Deceased,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
20-May-22,20-05-2022,Deceased,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
21-May-22,21-05-2022,Deceased,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22-May-22,22-05-2022,Deceased,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23-May-22,23-05-2022,Deceased,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
24-May-22,24-05-2022,Deceased,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-May-22,25-05-2022,Deceased,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26-May-22,26-05-2022,Deceased,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27-May-22,27-05-2022,Deceased,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28-May-22,28-05-2022,Deceased,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-22,29-05-2022,Deceased,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30-May-22,30-05-2022,Deceased,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31-May-22,31-05-2022,Deceased,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01-Jun-22,01-06-2022,Deceased,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Jun-22,02-06-2022,Deceased,23,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Jun-22,03-06-2022,Deceased,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
04-Jun-22,04-06-2022,Deceased,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Jun-22,05-06-2022,Deceased,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
06-Jun-22,06-06-2022,Deceased,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
07-Jun-22,07-06-2022,Deceased,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
08-Jun-22,08-06-2022,Deceased,19,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-Jun-22,09-06-2022,Deceased,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
10-Jun-22,10-06-2022,Deceased,8,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11-Jun-22,11-06-2022,Deceased,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Jun-22,12-06-2022,Deceased,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13-Jun-22,13-06-2022,Deceased,13,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
14-Jun-22,14-06-2022,Deceased,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15-Jun-22,15-06-2022,Deceased,16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,8,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
16-Jun-22,16-06-2022,Deceased,19,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Jun-22,17-06-2022,Deceased,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
18-Jun-22,18-06-2022,Deceased,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19-Jun-22,19-06-2022,Deceased,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20-Jun-22,20-06-2022,Deceased,20,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
21-Jun-22,21-06-2022,Deceased,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
22-Jun-22,22-06-2022,Deceased,25,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,7,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,4,0,2,0
23-Jun-22,23-06-2022,Deceased,17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
24-Jun-22,24-06-2022,Deceased,19,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0
25-Jun-22,25-06-2022,Deceased,21,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,6,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
26-Jun-22,26-06-2022,Deceased,28,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0,13,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
27-Jun-22,27-06-2022,Deceased,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,1,5,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0
28-Jun-22,28-06-2022,Deceased,35,0,0,0,0,2,0,0,0,0,4,3,0,0,0,0,0,1,17,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
29-Jun-22,29-06-2022,Deceased,37,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,15,0,0,7,0,0,0,0,0,0,3,0,1,0,0,0,4,0,2,0
30-Jun-22,30-06-2022,Deceased,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
01-Jul-22,01-07-2022,Deceased,28,0,0,0,0,1,0,1,0,0,3,0,1,0,0,0,0,1,14,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
02-Jul-22,02-07-2022,Deceased,26,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,9,0,1,5,0,0,1,0,0,0,2,0,0,0,0,0,2,0,3,0
03-Jul-22,03-07-2022,Deceased,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
04-Jul-22,04-07-2022,Deceased,23,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,6,0,0,3,0,0,1,0,0,0,2,2,0,0,0,0,1,0,0,0
05-Jul-22,05-07-2022,Deceased,41,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,2,19,0,1,6,0,0,0,0,0,0,1,1,0,1,0,0,1,0,3,0
06-Jul-22,06-07-2022,Deceased,32,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,16,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0
07-Jul-22,07-07-2022,Deceased,41,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,19,0,0,8,0,1,0,0,0,0,2,1,0,1,0,0,2,0,2,0
08-Jul-22,08-07-2022,Deceased,48,0,0,0,2,0,0,0,0,0,3,1,0,0,1,0,0,1,24,0,0,7,0,0,0,1,0,0,1,0,1,0,0,0,2,1,3,0
09-Jul-22,09-07-2022,Deceased,36,0,1,0,0,0,0,3,0,0,2,1,0,0,0,1,1,0,18,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
10-Jul-22,10-07-2022,Deceased,11,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
11-Jul-22,11-07-2022,Deceased,34,0,0,0,0,2,0,1,0,0,0,0,0,2,1,0,0,1,17,0,1,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,3,0
12-Jul-22,12-07-2022,Deceased,44,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,1,1,16,0,0,13,0,0,0,0,1,0,1,0,0,0,0,0,1,0,5,0
